Year,State,City by state,Population,Crime Index,Modified Crime Index1,Murder      and non-negligent         man-     slaughter,Forcible rape,Robbery,Aggravated assault,Burglary,Larceny-theft,Motor vehicle theft,Arson1
"2,002",MARYLAND,Riverdale Park,"6,894",463,463,0,0,48,21,56,234,104,0
"2,002",MARYLAND,Rock Hall,"1,439",44,46,0,0,0,0,15,28,1,2
"2,002",MARYLAND,Smithsburg,"2,211",44,44,0,0,0,3,12,27,2,0
"2,002",MARYLAND,Snow Hill,"2,483",90,91,0,0,0,3,22,62,3,1
"2,002",MARYLAND,St. Michaels,"1,229",68,68,0,0,0,1,13,54,0,0
"2,002",MARYLAND,Sykesville,"4,325",57,64,0,0,0,13,7,34,3,7
"2,002",MARYLAND,Taneytown,"5,285",88,89,0,0,0,10,10,64,4,1
"2,002",MARYLAND,Thurmont,"5,759",98,99,0,0,1,4,15,70,8,1
"2,002",MARYLAND,University Park,"2,389",68,68,0,0,0,2,30,26,10,0
"2,002",MARYLAND,Westernport,"2,169",38,39,0,0,0,10,10,18,0,1
"2,002",,,,,,,,,,,,,
"2,002",,,,,, , ,,,,,,
2002,,,,,,,,,,,,,
"2,002",MASSACHUSETTS,Adams2,"8,918",,,0,6,0,,79,120,24,2
"2,002",MASSACHUSETTS,Ashburnham,"5,614",84,86,0,0,0,6,38,29,11,2
"2,002",MASSACHUSETTS,Ashby,"2,880",33,33,0,0,0,1,2,30,0,0
"2,002",MASSACHUSETTS,Ashfield,"1,823",25,25,2,0,0,1,12,9,1,0
"2,002",MASSACHUSETTS,Avon,"4,498",202,202,0,1,1,5,27,159,9,0
"2,002",MASSACHUSETTS,Ayer,"7,378",155,157,0,1,0,20,34,94,6,2
"2,002",MASSACHUSETTS,Barre,"5,176",71,72,0,0,0,29,19,19,4,1
"2,002",MASSACHUSETTS,Becket,"1,776",14,14,0,0,0,2,8,4,0,0
"2,002",MASSACHUSETTS,Berlin,"2,410",41,41,0,0,1,1,3,34,2,0
"2,002",MASSACHUSETTS,Blackstone,"8,913",166,166,0,4,3,26,33,85,15,0
"2,002",MASSACHUSETTS,Bolton,"4,199",63,65,0,1,0,5,22,34,1,2
"2,002",MASSACHUSETTS,Boxborough,"4,928",51,51,0,1,1,12,9,26,2,0
"2,002",MASSACHUSETTS,Boxford,"8,019",39,39,0,0,0,1,2,36,0,0
"2,002",MASSACHUSETTS,Boylston,"4,058",34,34,0,0,0,0,11,23,0,0
,,,KNOWN TO,"1,902","1,902","ER 10,000",AND OVER,IN POPUL,,"1,902",,,0
"2,002",MASSACHUSETTS,Charlemont,"1,375",9,9,0,0,0,1,1,7,0,0
"2,002",MASSACHUSETTS,Chatham,"6,707",161,161,0,2,1,7,23,124,4,0
"2,002",MASSACHUSETTS,Cheshire,"3,443",12,12,0,0,0,0,6,6,0,0
"2,002",MASSACHUSETTS,Cohasset,"7,351",88,88,0,0,1,13,21,48,5,0
"2,002",MASSACHUSETTS,Cummington,990,4,4,0,0,0,0,1,3,0,0
"2,002",MASSACHUSETTS,Dalton,"6,978",100,100,0,0,1,16,29,42,12,0
"2,002",MASSACHUSETTS,Deerfield,"4,809",135,136,0,2,0,19,35,67,12,1
"2,002",MASSACHUSETTS,Douglas,"7,133",37,38,0,0,1,17,8,8,3,1
"2,002",MASSACHUSETTS,East Brookfield,"2,123",30,30,0,0,0,12,6,7,5,0
"2,002",MASSACHUSETTS,Edgartown,"3,826",141,141,0,0,0,7,19,110,5,0
"2,002",MASSACHUSETTS,Egremont,"1,362",34,34,0,0,0,2,0,32,0,0
"2,002",MASSACHUSETTS,Erving,"1,485",32,33,0,0,0,5,10,16,1,1
"2,002",MASSACHUSETTS,Freetown,"8,577",147,154,0,0,3,10,39,78,17,7
"2,002",MASSACHUSETTS,Granby,"6,208",118,119,0,2,1,16,47,44,8,1
"2,002",MASSACHUSETTS,Great Barrington,"7,621",141,141,0,0,0,22,33,72,14,0
"2,002",MASSACHUSETTS,Groveland,"6,113",48,48,0,0,0,3,12,32,1,0
"2,002",MASSACHUSETTS,Halifax,"7,593",78,80,0,0,0,13,21,32,12,2
"2,002",MASSACHUSETTS,Hamilton,"8,418",79,79,0,1,1,14,20,42,1,0
"2,002",MASSACHUSETTS,Hampden,"5,235",75,76,0,0,0,5,33,34,3,1
"2,002",MASSACHUSETTS,Hanson2,"9,613",,,0,0,3,,26,66,11,1
"2,002",MASSACHUSETTS,Harvard,"6,055",19,19,0,0,0,0,7,11,1,0
"2,002",MASSACHUSETTS,Hinsdale,"1,895",13,13,0,0,0,7,2,2,2,0
"2,002",MASSACHUSETTS,Hubbardston2,"3,957",,,0,2,0,,12,17,7,4
"2,002",MASSACHUSETTS,Lancaster,"7,472",93,94,0,5,1,15,10,53,9,1
"2,002",MASSACHUSETTS,Lee,"6,059",70,70,0,0,0,23,8,34,5,0
"2,002",MASSACHUSETTS,Lincoln,"8,156",82,82,0,0,0,2,13,65,2,0
"2,002",MASSACHUSETTS,Littleton,"8,285",95,97,0,3,1,12,24,49,6,2
"2,002",MASSACHUSETTS,Manchester-by-the-Sea,"5,293",87,,0,0,0,0,2,83,2,
"2,002",MASSACHUSETTS,Marion,"5,186",153,155,0,0,1,16,32,99,5,2
"2,002",MASSACHUSETTS,Mattapoisett,"6,345",121,121,0,1,2,13,19,82,4,0
"2,002",MASSACHUSETTS,Mendon,"5,351",58,59,0,5,0,18,13,18,4,1
"2,002",MASSACHUSETTS,Merrimac,"6,214",70,70,0,3,0,15,10,38,4,0
"2,002",MASSACHUSETTS,Millville,"2,757",27,27,0,0,1,6,13,4,3,0
"2,002",MASSACHUSETTS,Monson,"8,463",152,156,0,2,0,24,37,76,13,4
"2,002",MASSACHUSETTS,Nahant,"3,677",67,69,0,0,1,14,25,24,3,2
"2,002",MASSACHUSETTS,Nantucket,"9,638",612,612,0,4,0,58,79,449,22,0
"2,002",MASSACHUSETTS,Newbury2,"6,800",,,0,0,0,,16,34,6,1
"2,002",MASSACHUSETTS,North Brookfield2,"4,741",,,0,3,0,,9,21,2,1
"2,002",MASSACHUSETTS,Northfield,"2,987",54,55,0,2,0,12,6,33,1,1
"2,002",MASSACHUSETTS,Norwell,"9,886",126,126,0,2,3,28,17,68,8,0
"2,002",MASSACHUSETTS,Orange,"7,612",230,231,0,2,1,40,81,95,11,1
"2,002",MASSACHUSETTS,Orleans,"6,420",157,157,0,0,0,0,33,119,5,0
"2,002",MASSACHUSETTS,Plainville,"7,778",57,57,0,1,4,3,18,28,3,0
"2,002",MASSACHUSETTS,Princeton,"3,394",52,52,0,0,0,2,29,21,0,0
"2,002",MASSACHUSETTS,Rockport,"7,864",6,6,0,0,0,2,1,3,0,0
"2,002",MASSACHUSETTS,Rowley,"5,568",45,47,0,1,2,4,8,28,2,2
"2,002",MASSACHUSETTS,Rutland,"6,432",63,63,0,0,0,10,16,31,6,0
"2,002",MASSACHUSETTS,Salisbury,"7,924",321,323,0,5,5,83,77,114,37,2
"2,002",MASSACHUSETTS,Sherborn,"4,252",35,35,0,0,0,12,8,14,1,0
"2,002",MASSACHUSETTS,Shirley,"6,452",37,37,0,0,0,4,11,21,1,0
"2,002",MASSACHUSETTS,Southborough,"8,890",71,71,0,0,2,0,21,46,2,0
"2,002",MASSACHUSETTS,Southwick,"8,944",181,181,0,4,0,22,63,80,12,0
"2,002",MASSACHUSETTS,Stockbridge2,"2,305",,,0,3,0,,9,58,4,0
"2,002",MASSACHUSETTS,Sturbridge,"7,934",306,308,0,5,2,30,38,215,16,2
"2,002",MASSACHUSETTS,Sunderland,"3,824",57,59,0,0,5,7,10,33,2,2
"2,002",MASSACHUSETTS,Sutton,"8,353",77,77,0,4,0,6,30,24,13,0
"2,002",MASSACHUSETTS,Templeton,"6,884",95,97,0,2,0,13,34,40,6,2
"2,002",MASSACHUSETTS,Tisbury,"3,802",187,187,0,0,0,28,35,111,13,0
"2,002",MASSACHUSETTS,Topsfield,"6,217",61,61,0,0,0,0,11,50,0,0
"2,002",MASSACHUSETTS,Townsend,"9,312",32,32,0,1,1,1,7,18,4,0
"2,002",MASSACHUSETTS,Truro,"2,113",22,22,0,0,0,3,3,14,2,0
"2,002",MASSACHUSETTS,Upton,"5,712",65,67,0,1,0,8,14,39,3,2
"2,002",MASSACHUSETTS,Ware,"9,828",231,235,1,10,2,51,42,112,13,4
"2,002",MASSACHUSETTS,Warren2,"4,835",,,0,8,0,,25,20,5,0
"2,002",MASSACHUSETTS,Warwick,759,10,10,0,0,0,0,1,6,3,0
"2,002",MASSACHUSETTS,Wellfleet,"2,784",86,86,0,0,0,10,22,54,0,0
"2,002",MASSACHUSETTS,Wenham,"4,495",50,50,0,0,0,6,18,25,1,0
"2,002",MASSACHUSETTS,West Brookfield,"3,851",75,75,0,2,0,13,23,31,6,0
"2,002",MASSACHUSETTS,West Newbury,"4,200",37,41,0,0,0,7,10,18,2,4
"2,002",MASSACHUSETTS,Whately,"1,593",21,21,0,0,0,5,5,11,0,0
"2,002",MASSACHUSETTS,Williamsburg,"2,457",31,32,0,0,1,7,8,14,1,1
"2,002",MASSACHUSETTS,Williamstown,"8,528",203,203,0,5,0,23,14,151,10,0
"2,002",MASSACHUSETTS,Winchendon,"9,730",303,304,0,1,5,75,68,128,26,1
"2,002",, ,,,,,,,,,,,
"2,002",,,,,, , ,,,,,,
2002,,,,,, , ,,,,,,
"2,002",MICHIGAN,Albion,"9,247",795,796,1,12,18,129,87,466,82,1
"2,002",MICHIGAN,Algonac,"4,665",146,148,0,2,4,9,18,105,8,2
"2,002",MICHIGAN,Allegan,"4,893",252,254,0,1,4,84,29,123,11,2
"2,002",MICHIGAN,Alma,"9,379",272,273,0,4,0,13,53,202,0,1
"2,002",MICHIGAN,Almont,"2,834",116,116,0,0,2,9,24,71,10,0
"2,002",MICHIGAN,Argentine Township,"6,595",127,128,0,2,0,4,45,65,11,1
"2,002",MICHIGAN,Armada,"1,591",21,21,0,0,0,3,1,17,0,0
"2,002",MICHIGAN,Augusta,909,12,12,0,0,0,0,2,10,0,0
"2,002",MICHIGAN,Bad Axe,"3,501",188,189,0,5,0,4,14,161,4,1
"2,002",MICHIGAN,Bangor,"1,955",105,106,0,1,0,9,7,86,2,1
"2,002",MICHIGAN,Bedford Township,"9,624",392,395,0,12,4,52,118,189,17,3
"2,002",MICHIGAN,Belding,"5,943",284,284,0,6,2,15,37,212,12,0
"2,002",MICHIGAN,Bellaire,"1,177",18,18,0,0,0,0,0,18,0,0
"2,002",MICHIGAN,Belleville,"4,042",76,77,0,0,0,6,12,54,4,1
"2,002",MICHIGAN,Berrien Springs-Oronoko Township,"9,954",246,247,0,6,2,8,34,185,11,1
"2,002",MICHIGAN,Birch Run,"1,671",448,448,0,1,1,16,36,388,6,0
"2,002",MICHIGAN,Blissfield,"3,259",68,69,0,0,0,8,5,52,3,1
"2,002",MICHIGAN,Bloomfield Hills,"3,985",10,10,0,0,0,0,2,8,0,0
"2,002",MICHIGAN,Bloomingdale,534,22,22,0,0,0,4,5,12,1,0
"2,002",MICHIGAN,Boyne City,"3,543",149,149,0,0,0,11,9,126,3,0
"2,002",MICHIGAN,Breckenridge,"1,354",12,12,0,0,0,0,1,11,0,0
"2,002",MICHIGAN,Bridgman,"2,456",34,34,0,0,0,1,8,24,1,0
"2,002",MICHIGAN,Brighton,"6,777",342,343,0,2,2,9,32,281,16,1
"2,002",MICHIGAN,Bronson,"2,449",68,68,0,5,0,2,7,53,1,0
"2,002",MICHIGAN,Brown City,"1,349",39,39,0,2,0,2,4,31,0,0
"2,002",MICHIGAN,Buchanan,"4,734",71,71,0,0,0,7,8,53,3,0
"2,002",MICHIGAN,Burr Oak,806,14,14,0,0,0,2,4,8,0,0
"2,002",MICHIGAN,Cambridge Township,"5,359",26,26,0,0,0,0,8,18,0,0
"2,002",MICHIGAN,Capac,"1,795",85,85,0,1,0,12,8,64,0,0
"2,002",MICHIGAN,Carleton,"2,590",59,62,0,0,2,4,11,39,3,3
"2,002",MICHIGAN,Caro,"4,191",201,202,0,4,2,4,14,172,5,1
"2,002",MICHIGAN,Carrollton Township,"6,676",212,212,0,0,1,11,26,167,7,0
"2,002",MICHIGAN,Carson City,"1,203",0,0,0,0,0,0,0,0,0,0
"2,002",MICHIGAN,Caseville,898,46,46,0,0,0,2,7,37,0,0
"2,002",MICHIGAN,Caspian,"2,265",35,35,0,0,0,0,11,23,1,0
"2,002",MICHIGAN,Cass City,"2,673",35,36,0,0,0,1,1,32,1,1
"2,002",MICHIGAN,Cedar Springs,"3,147",177,178,0,9,0,22,23,114,9,1
"2,002",MICHIGAN,Center Line,"8,627",284,284,0,1,11,21,29,161,61,0
"2,002",MICHIGAN,Charlevoix,"3,027",105,105,0,0,0,1,14,88,2,0
"2,002",MICHIGAN,Charlotte,"8,483",327,328,0,7,1,17,44,246,12,1
"2,002",MICHIGAN,Cheboygan,"5,355",247,249,0,8,1,9,52,169,8,2
"2,002",MICHIGAN,Chelsea,"4,448",174,174,0,0,0,4,14,152,4,0
"2,002",MICHIGAN,Chikaming Township,"3,719",113,113,0,1,0,3,31,78,0,0
"2,002",MICHIGAN,Chocolay Township,"7,229",29,29,0,0,0,0,5,23,1,0
"2,002",MICHIGAN,Clare,"3,209",267,267,0,3,1,8,40,208,7,0
"2,002",MICHIGAN,Clarkston,973,10,10,0,0,0,0,0,10,0,0
"2,002",MICHIGAN,Clay Township,"9,933",117,118,0,0,0,5,21,85,6,1
"2,002",MICHIGAN,Clinton,"2,319",64,64,0,3,0,0,10,48,3,0
"2,002",MICHIGAN,Clio,"2,511",106,107,0,1,0,8,17,71,9,1
"2,002",MICHIGAN,Coleman,"1,311",37,37,0,0,1,4,4,26,2,0
"2,002",MICHIGAN,Coloma City,"1,613",129,130,0,1,1,14,12,99,2,1
"2,002",MICHIGAN,Coloma Township,"5,276",116,117,0,3,0,11,45,53,4,1
"2,002",MICHIGAN,Colon,"1,240",45,45,0,0,1,1,10,32,1,0
"2,002",MICHIGAN,Concord,"2,722",37,37,0,1,0,2,4,21,9,0
"2,002",MICHIGAN,Covert Township,"3,176",136,137,0,0,1,15,53,50,17,1
"2,002",MICHIGAN,Crystal Falls,"1,811",9,9,0,1,0,2,3,3,0,0
"2,002",MICHIGAN,Davison,"5,599",142,142,0,1,1,9,19,99,13,0
"2,002",MICHIGAN,Decatur,"1,859",117,117,0,2,0,7,8,94,6,0
"2,002",MICHIGAN,Denton Township,"5,883",130,130,0,0,0,1,38,85,6,0
"2,002",MICHIGAN,Dewitt,"4,755",49,49,0,0,0,0,6,39,4,0
"2,002",MICHIGAN,Douglas,"2,304",95,95,0,1,0,5,23,63,3,0
"2,002",MICHIGAN,Dowagiac,"6,216",463,467,0,11,4,41,63,327,17,4
"2,002",MICHIGAN,Dryden Township,"4,677",67,68,1,0,0,3,17,42,4,1
"2,002",MICHIGAN,Durand,"3,977",136,136,0,6,0,6,55,68,1,0
"2,002",MICHIGAN,East Jordan,"2,535",62,62,0,1,0,5,10,43,3,0
"2,002",MICHIGAN,East Tawas,"2,984",196,199,0,2,0,10,26,152,6,3
"2,002",MICHIGAN,Eaton Rapids,"5,390",147,147,0,0,1,10,20,112,4,0
"2,002",MICHIGAN,Eau Claire,663,34,34,0,0,1,2,4,24,3,0
"2,002",MICHIGAN,Elk Rapids,"1,720",56,57,0,1,0,1,11,42,1,1
"2,002",MICHIGAN,Elsie,"1,067",8,8,0,0,0,0,1,6,1,0
"2,002",MICHIGAN,Essexville,"3,809",89,89,0,0,0,0,10,77,2,0
"2,002",MICHIGAN,Evart,"1,758",99,99,0,0,0,5,20,69,5,0
"2,002",MICHIGAN,Flat Rock,"8,584",295,299,0,5,5,19,48,179,39,4
"2,002",MICHIGAN,Flushing,"8,442",123,123,0,1,1,5,8,108,0,0
"2,002",MICHIGAN,Forsyth Township,"4,878",51,51,0,1,0,4,22,21,3,0
"2,002",MICHIGAN,Fowlerville,"3,005",67,68,2,1,1,2,6,48,7,1
"2,002",MICHIGAN,Frankenmuth,"4,893",59,59,0,0,0,4,8,45,2,0
"2,002",MICHIGAN,Frankfort,"1,530",98,99,0,1,0,1,28,66,2,1
"2,002",MICHIGAN,Franklin,"2,970",43,43,0,1,0,2,8,30,2,0
"2,002",MICHIGAN,Freeport,449,0,0,0,0,0,0,0,0,0,0
"2,002",MICHIGAN,Fremont,"4,272",138,138,0,3,0,2,14,118,1,0
"2,002",MICHIGAN,Galesburg,"2,011",38,38,0,0,0,1,7,26,4,0
"2,002",MICHIGAN,Gaylord,"3,722",293,294,0,2,0,7,35,225,24,1
"2,002",MICHIGAN,Gerrish Township,"3,107",60,60,0,1,0,2,16,41,0,0
"2,002",MICHIGAN,Gibraltar,"4,312",95,96,0,1,0,4,10,76,4,1
"2,002",MICHIGAN,Gladstone,"5,088",115,116,0,1,0,1,18,92,3,1
"2,002",MICHIGAN,Gladwin,"3,034",134,135,0,0,0,7,19,105,3,1
"2,002",MICHIGAN,Grand Beach,224,11,11,0,0,0,2,2,6,1,0
"2,002",MICHIGAN,Grand Blanc,"8,335",265,267,0,6,5,12,50,183,9,2
"2,002",MICHIGAN,Grand Ledge,"7,901",186,189,0,0,1,6,26,143,10,3
"2,002",MICHIGAN,Grant,891,28,28,0,0,0,0,4,24,0,0
"2,002",MICHIGAN,Grayling,"1,974",110,112,0,3,2,4,21,73,7,2
"2,002",MICHIGAN,Greenville,"8,024",535,540,0,7,0,22,85,392,29,5
"2,002",MICHIGAN,Grosse Pointe,"5,734",220,220,0,2,3,5,23,171,16,0
"2,002",MICHIGAN,Grosse Pointe Farms,"9,874",163,163,0,0,6,0,25,120,12,0
"2,002",MICHIGAN,Grosse Pointe Shores,"2,855",2,2,0,0,0,1,0,1,0,0
"2,002",MICHIGAN,Hancock,"4,372",99,99,0,3,0,1,13,79,3,0
"2,002",MICHIGAN,Harbor Beach,"1,858",43,43,0,1,0,2,5,34,1,0
"2,002",MICHIGAN,Harbor Springs,"1,585",29,29,0,0,0,1,2,25,1,0
"2,002",MICHIGAN,Hart,"1,972",132,132,0,0,0,3,21,106,2,0
"2,002",MICHIGAN,Hartford,"2,504",150,151,0,1,0,17,24,95,13,1
"2,002",MICHIGAN,Hastings,"7,175",195,195,0,5,1,5,13,159,12,0
"2,002",MICHIGAN,Hillsdale,"8,326",265,268,0,11,0,5,41,194,14,3
"2,002",MICHIGAN,Holly,"6,204",100,101,0,3,0,0,8,81,8,1
"2,002",MICHIGAN,Homer,"1,872",32,32,0,0,0,4,5,22,1,0
"2,002",MICHIGAN,Houghton,"7,089",96,96,0,0,0,1,5,87,3,0
"2,002",MICHIGAN,Howard City,"1,603",128,131,0,1,0,8,23,91,5,3
"2,002",MICHIGAN,Howell,"9,336",207,207,1,2,0,7,40,146,11,0
"2,002",MICHIGAN,Hudson,"2,527",63,63,0,2,0,6,8,42,5,0
"2,002",MICHIGAN,Hudsonville,"7,241",115,116,0,1,0,3,30,75,6,1
"2,002",MICHIGAN,Huntington Woods,"6,220",64,64,0,0,2,1,10,48,3,0
"2,002",MICHIGAN,Imlay City,"3,912",155,155,0,2,2,5,19,114,13,0
"2,002",MICHIGAN,Iron Mountain,"8,246",259,261,0,5,1,9,19,210,15,2
"2,002",MICHIGAN,Iron River,"1,951",134,134,0,0,0,7,29,84,14,0
"2,002",MICHIGAN,Ishpeming,"6,762",135,136,0,2,0,6,8,108,11,1
"2,002",MICHIGAN,Jonesville,"2,363",134,135,0,1,2,8,14,102,7,1
"2,002",MICHIGAN,Kalkaska,"2,251",205,205,0,4,0,5,30,153,13,0
"2,002",MICHIGAN,Keego Harbor,"2,800",34,35,0,2,1,0,7,21,3,1
"2,002",MICHIGAN,Kingsford,"5,612",162,162,0,1,0,3,20,134,4,0
"2,002",MICHIGAN,Kinross Township,"5,988",59,59,0,2,0,8,1,47,1,0
"2,002",MICHIGAN,Laingsburg,"1,236",18,19,0,1,0,0,1,16,0,1
"2,002",MICHIGAN,Lake Linden,"1,093",17,18,0,0,0,0,3,12,2,1
"2,002",MICHIGAN,Lake Odessa,"2,298",45,47,0,1,0,2,3,38,1,2
"2,002",MICHIGAN,Lake Orion,"2,746",74,75,0,0,1,11,7,54,1,1
"2,002",MICHIGAN,Lakeview,"1,125",53,53,0,1,0,1,13,36,2,0
"2,002",MICHIGAN,Lansing Township,"8,554",379,382,0,0,22,33,56,245,23,3
"2,002",MICHIGAN,Lapeer,"9,174",485,487,0,9,5,20,49,384,18,2
"2,002",MICHIGAN,Lathrup Village,"4,284",79,79,0,0,6,2,10,47,14,0
"2,002",MICHIGAN,Laurium,"2,150",38,38,0,1,0,1,5,28,3,0
"2,002",MICHIGAN,Lawrence,"1,071",45,46,0,0,0,1,3,39,2,1
"2,002",MICHIGAN,Lawton,"1,880",82,83,2,0,0,8,19,46,7,1
"2,002",MICHIGAN,Leslie,"2,067",49,49,0,0,1,4,17,27,0,0
"2,002",MICHIGAN,Lexington,"1,117",14,14,0,0,0,1,1,12,0,0
"2,002",MICHIGAN,Linden,"2,894",60,60,0,0,0,0,11,44,5,0
"2,002",MICHIGAN,Litchfield,"1,474",69,69,0,2,0,4,9,52,2,0
"2,002",MICHIGAN,Lowell,"4,058",69,71,0,3,0,7,13,41,5,2
"2,002",MICHIGAN,Ludington,"8,451",294,303,0,12,0,6,50,217,9,9
"2,002",MICHIGAN,Luna Pier,"1,500",43,45,0,0,0,1,7,31,4,2
"2,002",MICHIGAN,Mackinac Island,529,264,264,0,2,0,3,8,251,0,0
"2,002",MICHIGAN,Mackinaw City,869,54,54,0,0,0,2,11,40,1,0
"2,002",MICHIGAN,Madison Township,"8,292",62,62,0,1,0,4,8,45,4,0
"2,002",MICHIGAN,Mancelona,"1,424",34,35,0,0,0,0,5,27,2,1
"2,002",MICHIGAN,Manistee,"6,660",200,200,1,5,0,13,27,149,5,0
"2,002",MICHIGAN,Marion,846,43,43,0,0,1,1,3,38,0,0
"2,002",MICHIGAN,Marlette,"2,127",62,62,0,1,0,4,5,51,1,0
"2,002",MICHIGAN,Marshall,"7,543",309,312,0,4,2,8,24,264,7,3
"2,002",MICHIGAN,Marysville,"9,793",199,202,0,0,1,7,19,164,8,3
"2,002",MICHIGAN,Mason,"6,790",247,248,0,3,2,7,12,214,9,1
"2,002",MICHIGAN,Mattawan,"2,564",47,47,0,0,0,0,11,33,3,0
"2,002",MICHIGAN,Mayville,"1,067",25,25,0,0,0,0,4,21,0,0
"2,002",MICHIGAN,Memphis,"1,142",41,41,0,0,0,2,2,34,3,0
"2,002",MICHIGAN,Menominee,"9,234",385,385,0,2,3,11,73,289,7,0
"2,002",MICHIGAN,Metamora Township,512,70,70,0,0,0,8,17,44,1,0
"2,002",MICHIGAN,Milan,"4,829",179,180,0,1,0,15,22,139,2,1
"2,002",MICHIGAN,Montague,"2,434",83,83,0,4,0,1,15,63,0,0
"2,002",MICHIGAN,Montrose Township,"6,407",126,127,0,0,1,11,23,83,8,1
"2,002",MICHIGAN,Mount Morris,"3,230",156,156,0,0,4,6,36,105,5,0
"2,002",MICHIGAN,Munising,"2,567",40,40,0,0,0,4,4,30,2,0
"2,002",MICHIGAN,Nashville,"1,702",46,46,0,0,0,2,8,35,1,0
"2,002",MICHIGAN,Negaunee,"4,627",62,63,0,3,0,2,9,43,5,1
"2,002",MICHIGAN,Newaygo,"1,688",146,147,0,3,0,8,21,109,5,1
"2,002",MICHIGAN,New Baltimore,"7,489",235,235,0,1,2,11,36,176,9,0
"2,002",MICHIGAN,New Buffalo,"2,225",105,105,0,0,0,4,14,82,5,0
"2,002",MICHIGAN,New Haven,"3,106",12,14,0,0,1,9,1,1,0,2
"2,002",MICHIGAN,North Branch,"1,039",35,35,0,0,0,5,3,26,1,0
"2,002",MICHIGAN,Northfield Township,"8,345",267,269,0,3,2,29,62,151,20,2
"2,002",MICHIGAN,North Muskegon,"4,077",126,126,0,2,1,3,7,107,6,0
"2,002",MICHIGAN,Northville,"6,532",48,48,0,1,0,3,2,41,1,0
"2,002",MICHIGAN,Norvell Township,"2,955",14,14,0,0,0,0,3,11,0,0
"2,002",MICHIGAN,Norway,"2,992",55,55,0,2,0,1,4,46,2,0
"2,002",MICHIGAN,Oakley-Brady,"2,370",15,15,0,0,0,0,10,5,0,0
"2,002",MICHIGAN,Ontwa Township-Edwardsburg,"5,931",131,133,0,6,1,5,36,77,6,2
"2,002",MICHIGAN,Orchard Lake,"2,240",41,41,0,0,0,1,10,30,0,0
"2,002",MICHIGAN,Oscoda Township,"7,329",356,360,2,10,1,10,74,241,18,4
"2,002",MICHIGAN,Otsego,"3,977",122,123,0,5,0,12,15,86,4,1
"2,002",MICHIGAN,Ovid,"1,531",18,18,0,0,0,1,2,14,1,0
"2,002",MICHIGAN,Oxford,"3,580",64,65,0,0,0,8,13,43,0,1
"2,002",MICHIGAN,Parchment,"1,958",50,51,0,0,0,3,7,38,2,1
"2,002",MICHIGAN,Parma-Sandstone,"6,570",51,51,0,0,0,4,14,31,2,0
"2,002",MICHIGAN,Paw Paw,"3,401",205,207,0,2,1,13,19,160,10,2
"2,002",MICHIGAN,Pennfield Township,"9,014",433,435,0,4,7,37,90,279,16,2
"2,002",MICHIGAN,Pentwater,969,15,15,0,0,0,3,0,12,0,0
"2,002",MICHIGAN,Perry,"2,088",55,55,0,0,0,10,10,32,3,0
"2,002",MICHIGAN,Petoskey,"6,148",219,222,0,0,0,4,37,177,1,3
"2,002",MICHIGAN,Pinckney,"2,166",61,61,0,0,0,4,5,50,2,0
"2,002",MICHIGAN,Pinconning,"1,401",42,42,0,0,0,1,2,37,2,0
"2,002",MICHIGAN,Plainwell,"3,977",145,147,0,1,1,3,24,112,4,2
"2,002",MICHIGAN,Pleasant Ridge,"2,624",14,14,0,0,1,0,2,10,1,0
"2,002",MICHIGAN,Plymouth,"9,124",97,97,0,1,0,2,14,73,7,0
"2,002",MICHIGAN,Port Austin,745,31,31,0,1,0,0,4,25,1,0
"2,002",MICHIGAN,Portland,"3,832",108,110,0,0,0,2,16,85,5,2
"2,002",MICHIGAN,Prairieville Township,"3,211",37,37,0,0,0,3,13,17,4,0
"2,002",MICHIGAN,Raisin Township,"6,580",23,23,0,0,0,1,1,20,1,0
"2,002",MICHIGAN,Reading,"1,147",49,51,0,2,0,3,4,37,3,2
"2,002",MICHIGAN,Reed City,"2,458",52,54,0,0,0,2,11,36,3,2
"2,002",MICHIGAN,Richfield Township (Genesee County),"8,262",183,183,0,0,0,9,49,104,21,0
"2,002",MICHIGAN,Richfield Township (Roscommon County),"4,185",40,42,0,0,0,2,10,26,2,2
"2,002",MICHIGAN,Richland Township (Saginaw County)4,"4,329",8,9,0,0,0,1,2,5,0,1
"2,002",MICHIGAN,Richmond,"4,952",170,173,0,3,0,40,16,108,3,3
"2,002",MICHIGAN,Rockford,"4,679",171,173,0,3,0,9,27,125,7,2
"2,002",MICHIGAN,Rockwood,"3,480",121,121,0,1,2,5,18,83,12,0
"2,002",MICHIGAN,Rogers City,"3,360",7,7,0,0,0,0,2,5,0,0
"2,002",MICHIGAN,Romeo,"3,763",70,70,0,2,0,7,5,54,2,0
"2,002",MICHIGAN,Roosevelt Park,"3,934",193,193,0,1,3,5,23,139,22,0
"2,002",MICHIGAN,Rose City,729,16,16,0,0,0,5,3,8,0,0
"2,002",MICHIGAN,Saline,"8,125",191,192,0,2,3,6,36,140,4,1
"2,002",MICHIGAN,Sandusky,"2,776",112,114,0,1,0,2,13,89,7,2
"2,002",MICHIGAN,Scottville,"1,281",11,11,0,0,0,3,2,6,0,0
"2,002",MICHIGAN,Somerset Township,"4,325",65,67,0,0,0,6,7,51,1,2
"2,002",MICHIGAN,South Haven,"5,077",429,430,0,6,4,30,58,321,10,1
"2,002",MICHIGAN,Sparta,"4,205",134,134,0,1,1,5,27,98,2,0
